car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class,race_id,race_index
54,1,101.844,33.531,35.386,32.36,1,1,1,117.6,97.4,Green,dry,31.8,101.844,LMGT3,race_006_daytona,6
54,2,100.963,33.508,35.704,32.267,1,2,1,115.0,94.8,Green,dry,31.8,202.807,LMGT3,race_006_daytona,6
54,3,99.623,32.712,35.066,31.752,1,3,1,112.5,92.1,Green,dry,31.8,302.43,LMGT3,race_006_daytona,6
54,4,99.805,33.144,34.855,32.418,1,4,1,110.1,89.5,Green,dry,32.2,402.235,LMGT3,race_006_daytona,6
54,5,100.124,32.849,35.313,31.969,1,5,1,107.6,86.9,Green,dry,32.2,502.36,LMGT3,race_006_daytona,6
54,6,100.858,33.265,35.684,32.701,1,6,1,105.2,84.3,Green,dry,32.2,603.218,LMGT3,race_006_daytona,6
54,7,101.719,33.221,35.292,32.996,1,7,1,102.7,81.7,Green,dry,32.2,704.937,LMGT3,race_006_daytona,6
54,8,100.953,33.622,35.173,31.891,1,8,1,100.1,79.1,Green,dry,32.2,805.89,LMGT3,race_006_daytona,6
54,9,101.839,33.314,35.878,32.817,1,9,1,97.7,76.4,Green,dry,32.2,907.729,LMGT3,race_006_daytona,6
54,10,101.16,33.797,35.684,32.361,1,10,1,95.2,73.8,Green,dry,32.3,1008.889,LMGT3,race_006_daytona,6
54,11,100.809,33.6,34.864,31.942,1,11,1,92.6,71.2,Green,dry,32.3,1109.699,LMGT3,race_006_daytona,6
54,12,100.331,33.289,34.873,32.002,1,12,1,90.2,68.6,Green,dry,32.3,1210.03,LMGT3,race_006_daytona,6
54,13,100.275,32.995,34.75,32.338,1,13,1,87.7,66.0,Green,dry,32.3,1310.305,LMGT3,race_006_daytona,6
54,14,100.304,32.856,34.665,31.756,1,14,1,85.2,63.3,Green,dry,32.3,1410.609,LMGT3,race_006_daytona,6
54,15,102.095,33.359,35.992,32.954,1,15,1,82.8,60.7,Green,dry,32.3,1512.704,LMGT3,race_006_daytona,6
54,16,102.026,33.244,35.826,32.208,1,16,1,80.4,58.1,Green,dry,32.6,1614.73,LMGT3,race_006_daytona,6
54,17,102.015,33.468,35.774,32.429,1,17,1,77.8,55.5,Green,dry,32.6,1716.745,LMGT3,race_006_daytona,6
54,18,100.891,32.949,35.039,32.406,1,18,1,75.4,52.9,Green,dry,32.6,1817.636,LMGT3,race_006_daytona,6
54,19,100.976,33.576,35.787,32.422,1,19,1,73.0,50.2,Green,dry,32.9,1918.612,LMGT3,race_006_daytona,6
54,20,102.346,33.824,36.172,33.116,1,20,1,70.6,47.6,Green,dry,32.9,2020.959,LMGT3,race_006_daytona,6
54,21,102.056,33.507,35.554,32.999,1,21,1,68.1,45.0,Green,dry,32.9,2123.014,LMGT3,race_006_daytona,6
54,22,103.501,33.934,36.086,32.93,1,22,1,65.6,42.4,Green,dry,33.4,2226.516,LMGT3,race_006_daytona,6
54,23,102.744,33.434,35.789,32.796,1,23,1,63.0,39.8,Green,dry,33.4,2329.26,LMGT3,race_006_daytona,6
54,24,102.677,33.602,35.896,32.975,1,24,1,60.5,37.2,Green,dry,33.4,2431.937,LMGT3,race_006_daytona,6
54,25,103.836,34.123,36.242,33.645,1,25,1,58.1,34.5,Green,dry,33.5,2535.773,LMGT3,race_006_daytona,6
54,26,104.533,34.288,36.327,33.313,1,26,1,55.5,31.9,Green,dry,33.5,2640.306,LMGT3,race_006_daytona,6
54,27,103.148,34.131,36.139,32.836,1,27,1,52.9,29.3,Green,dry,33.5,2743.454,LMGT3,race_006_daytona,6
54,28,103.787,34.063,36.684,33.131,1,28,1,50.5,26.7,Green,dry,33.2,2847.241,LMGT3,race_006_daytona,6
54,29,104.759,34.928,37.148,33.42,1,29,1,48.1,24.1,Green,dry,33.2,2951.999,LMGT3,race_006_daytona,6
54,30,101.215,33.295,34.996,32.111,2,1,2,117.4,97.4,Green,dry,33.4,3139.533,LMGT3,race_006_daytona,6
54,31,101.65,33.406,35.432,32.891,2,2,2,114.9,94.8,Green,dry,33.4,3241.182,LMGT3,race_006_daytona,6
54,32,99.869,32.608,35.317,32.115,2,3,2,112.4,92.1,Green,dry,33.4,3341.051,LMGT3,race_006_daytona,6
54,33,99.889,32.767,35.453,31.494,2,4,2,109.9,89.5,Green,dry,33.0,3440.94,LMGT3,race_006_daytona,6
54,34,99.939,33.084,34.487,31.575,2,5,2,107.3,86.9,Green,dry,33.0,3540.879,LMGT3,race_006_daytona,6
54,35,99.902,32.734,34.794,31.794,2,6,2,104.7,84.3,Green,dry,33.0,3640.781,LMGT3,race_006_daytona,6
54,36,100.713,33.508,34.953,32.35,2,7,2,102.4,81.7,Green,dry,32.6,3741.494,LMGT3,race_006_daytona,6
54,37,100.543,33.485,35.105,32.448,2,8,2,99.8,79.1,Green,dry,32.6,3842.037,LMGT3,race_006_daytona,6
54,38,101.413,33.105,35.872,32.874,2,9,2,97.2,76.4,Green,dry,32.6,3943.45,LMGT3,race_006_daytona,6
54,39,100.297,33.56,34.852,32.374,2,10,2,94.7,73.8,Green,dry,32.9,4043.748,LMGT3,race_006_daytona,6
54,40,101.193,33.728,34.964,32.463,2,11,2,92.2,71.2,Green,dry,32.9,4144.941,LMGT3,race_006_daytona,6
54,41,100.291,33.172,35.335,31.859,2,12,2,89.7,68.6,Green,dry,32.9,4245.232,LMGT3,race_006_daytona,6
54,42,100.615,33.202,35.139,32.241,2,13,2,87.3,66.0,Green,dry,32.9,4345.846,LMGT3,race_006_daytona,6
54,43,102.065,34.084,35.375,32.567,2,14,2,84.9,63.3,Green,dry,32.9,4447.911,LMGT3,race_006_daytona,6
54,44,100.848,33.556,35.259,32.032,2,15,2,82.4,60.7,Green,dry,32.9,4548.759,LMGT3,race_006_daytona,6
54,45,101.69,33.397,36.084,32.859,2,16,2,80.0,58.1,Green,dry,32.5,4650.448,LMGT3,race_006_daytona,6
54,46,102.208,33.453,36.223,32.447,2,17,2,77.5,55.5,Green,dry,32.5,4752.657,LMGT3,race_006_daytona,6
54,47,102.115,34.004,35.408,32.547,2,18,2,75.1,52.9,Green,dry,32.5,4854.772,LMGT3,race_006_daytona,6
54,48,101.635,33.982,35.338,32.616,2,19,2,72.7,50.2,Green,dry,32.7,4956.407,LMGT3,race_006_daytona,6
54,49,101.965,33.36,35.713,32.868,2,20,2,70.2,47.6,Green,dry,32.7,5058.372,LMGT3,race_006_daytona,6
