time_minutes,track_temp_c,air_temp_c,condition,humidity_pct,wind_speed_kph,race_id,race_index
0,29.5,21.5,dry,61.707843326329936,7.818484499495253,race_001_laguna_seca,1
5,29.8,21.8,dry,79.47547746402068,20.444895385933147,race_001_laguna_seca,1
10,29.5,21.5,dry,47.95369616355221,19.226839054973,race_001_laguna_seca,1
15,29.8,21.8,dry,77.05203514053396,18.02154051003889,race_001_laguna_seca,1
20,30.2,22.2,dry,57.97802696552814,6.908202329808226,race_001_laguna_seca,1
25,30.0,22.0,dry,66.63689426469986,16.825955754154542,race_001_laguna_seca,1
30,29.8,21.8,dry,55.317074990151596,24.434241907782074,race_001_laguna_seca,1
35,30.2,22.2,dry,49.43939678995823,10.121366455226479,race_001_laguna_seca,1
40,29.7,21.7,dry,44.43563283247325,13.786730037315403,race_001_laguna_seca,1
45,29.4,21.4,dry,59.01480892728447,16.26551143952767,race_001_laguna_seca,1
50,29.6,21.6,dry,64.1766951711127,15.796821826033462,race_001_laguna_seca,1
55,29.3,21.3,dry,63.95461865954144,18.89569866079409,race_001_laguna_seca,1
60,29.7,21.7,dry,51.82534743350856,7.109885196605412,race_001_laguna_seca,1
65,29.6,21.6,dry,56.66039791481465,22.665605178377366,race_001_laguna_seca,1
70,29.5,21.5,dry,54.251913523079,23.13656883091508,race_001_laguna_seca,1
75,29.2,21.2,dry,40.020815079812635,12.05137712668338,race_001_laguna_seca,1
80,29.0,21.0,dry,61.36357677501768,14.696599427179663,race_001_laguna_seca,1
85,29.2,21.2,dry,49.76502088991097,8.36582084345861,race_001_laguna_seca,1
90,28.9,20.9,dry,56.15344684232163,6.297844942179632,race_001_laguna_seca,1
95,28.7,20.7,dry,67.85217091359154,19.24541179848884,race_001_laguna_seca,1
100,28.4,20.4,dry,50.671240571011396,24.532299116653057,race_001_laguna_seca,1
105,28.3,20.3,dry,53.80284992106732,17.687026894027277,race_001_laguna_seca,1
110,28.4,20.4,dry,57.911326582923664,16.05786178142656,race_001_laguna_seca,1
115,28.5,20.5,dry,54.786178242456174,9.843198765548518,race_001_laguna_seca,1
120,28.8,20.8,dry,79.33692563579372,12.976488848891062,race_001_laguna_seca,1
125,29.2,21.2,dry,46.02870175861718,15.163975534814373,race_001_laguna_seca,1
130,29.4,21.4,dry,53.03835620807539,9.404820951310967,race_001_laguna_seca,1
135,29.6,21.6,dry,53.946639491669174,6.923531021828415,race_001_laguna_seca,1
140,30.0,22.0,dry,60.710054021099204,21.75420211814656,race_001_laguna_seca,1
145,30.2,22.2,dry,48.362864829508545,15.828959476551317,race_001_laguna_seca,1
150,30.4,22.4,dry,46.99819708383745,24.64336686658871,race_001_laguna_seca,1
155,30.4,22.4,dry,79.85014799031697,24.308387025775872,race_001_laguna_seca,1
160,30.4,22.4,dry,47.548284333655175,10.577427051843637,race_001_laguna_seca,1
165,30.7,22.7,dry,74.25297167512369,13.090162542443801,race_001_laguna_seca,1
170,31.0,23.0,dry,77.4253997688379,20.706813022278872,race_001_laguna_seca,1
175,31.2,23.2,dry,54.89131066246972,23.80266884915557,race_001_laguna_seca,1
180,31.7,23.7,dry,52.21455441377574,14.712275071724532,race_001_laguna_seca,1
185,31.6,23.6,dry,47.03701010709381,5.361507272310417,race_001_laguna_seca,1
190,31.6,23.6,dry,54.658751383314396,19.883410461131245,race_001_laguna_seca,1
195,31.8,23.8,dry,61.70160922219597,15.1762815367752,race_001_laguna_seca,1
